fill	x	y	key	showSelectedlegendcolourfill	clickSelects.variable	clickSelects.value
#FF0000	0.99487929773226	1	glmnet 1 99	glmnet	glmnet	99
#FF0000	1	1	glmnet 1 100	glmnet	glmnet	100
#000000	0	0	major.class 1 0	major.class	major.class	0
#000000	1	1	major.class 1 100	major.class	major.class	100
#0000FF	0	0	xgboost 1 0	xgboost	xgboost	0
#0000FF	0.014996342355523	0.0228882833787466	xgboost 1 1	xgboost	xgboost	1
#0000FF	0.0249939039258717	0.0479564032697548	xgboost 1 2	xgboost	xgboost	2
#0000FF	0.0349914654962204	0.0664850136239782	xgboost 1 3	xgboost	xgboost	3
#0000FF	0.0449890270665691	0.0888283378746594	xgboost 1 4	xgboost	xgboost	4
#0000FF	0.0549865886369178	0.107356948228883	xgboost 1 5	xgboost	xgboost	5
#0000FF	0.0649841502072665	0.130245231607629	xgboost 1 6	xgboost	xgboost	6
#0000FF	0.0749817117776152	0.147683923705722	xgboost 1 7	xgboost	xgboost	7
#0000FF	0.0849792733479639	0.161307901907357	xgboost 1 8	xgboost	xgboost	8
#0000FF	0.0949768349183126	0.177656675749319	xgboost 1 9	xgboost	xgboost	9
#0000FF	0.104974396488661	0.191280653950954	xgboost 1 10	xgboost	xgboost	10
#0000FF	0.11497195805901	0.205449591280654	xgboost 1 11	xgboost	xgboost	11
#0000FF	0.124969519629359	0.225068119891008	xgboost 1 12	xgboost	xgboost	12
#0000FF	0.134967081199707	0.246866485013624	xgboost 1 13	xgboost	xgboost	13
#0000FF	0.144964642770056	0.258310626702997	xgboost 1 14	xgboost	xgboost	14
#0000FF	0.154962204340405	0.272479564032698	xgboost 1 15	xgboost	xgboost	15
#0000FF	0.164959765910753	0.284468664850136	xgboost 1 16	xgboost	xgboost	16
#0000FF	0.174957327481102	0.299727520435967	xgboost 1 17	xgboost	xgboost	17
#0000FF	0.184954889051451	0.313351498637602	xgboost 1 18	xgboost	xgboost	18
#0000FF	0.1949524506218	0.324795640326976	xgboost 1 19	xgboost	xgboost	19
#0000FF	0.204950012192148	0.343869209809264	xgboost 1 20	xgboost	xgboost	20
#0000FF	0.214947573762497	0.362397820163488	xgboost 1 21	xgboost	xgboost	21
#0000FF	0.224945135332846	0.377656675749319	xgboost 1 22	xgboost	xgboost	22
#0000FF	0.234942696903194	0.394550408719346	xgboost 1 23	xgboost	xgboost	23
#0000FF	0.244940258473543	0.40708446866485	xgboost 1 24	xgboost	xgboost	24
#0000FF	0.254815898561327	0.423978201634877	xgboost 1 25	xgboost	xgboost	25
#0000FF	0.26493538161424	0.434877384196185	xgboost 1 26	xgboost	xgboost	26
#0000FF	0.274932943184589	0.450136239782016	xgboost 1 27	xgboost	xgboost	27
#0000FF	0.284930504754938	0.459400544959128	xgboost 1 28	xgboost	xgboost	28
#0000FF	0.294928066325287	0.473569482288828	xgboost 1 29	xgboost	xgboost	29
#0000FF	0.304925627895635	0.485558583106267	xgboost 1 30	xgboost	xgboost	30
#0000FF	0.314923189465984	0.49591280653951	xgboost 1 31	xgboost	xgboost	31
#0000FF	0.324920751036333	0.502452316076294	xgboost 1 32	xgboost	xgboost	32
#0000FF	0.334918312606681	0.514441416893733	xgboost 1 33	xgboost	xgboost	33
#0000FF	0.34491587417703	0.530790190735695	xgboost 1 34	xgboost	xgboost	34
#0000FF	0.354913435747379	0.545504087193461	xgboost 1 35	xgboost	xgboost	35
#0000FF	0.364910997317727	0.554768392370572	xgboost 1 36	xgboost	xgboost	36
#0000FF	0.374908558888076	0.562942779291553	xgboost 1 37	xgboost	xgboost	37
#0000FF	0.384906120458425	0.578201634877384	xgboost 1 38	xgboost	xgboost	38
#0000FF	0.394903682028773	0.589100817438692	xgboost 1 39	xgboost	xgboost	39
#0000FF	0.404901243599122	0.599455040871935	xgboost 1 40	xgboost	xgboost	40
#0000FF	0.414898805169471	0.604904632152589	xgboost 1 41	xgboost	xgboost	41
#0000FF	0.42489636673982	0.616348773841962	xgboost 1 42	xgboost	xgboost	42
#0000FF	0.434772006827603	0.623978201634877	xgboost 1 43	xgboost	xgboost	43
#0000FF	0.444891489880517	0.632152588555858	xgboost 1 44	xgboost	xgboost	44
#0000FF	0.454889051450866	0.638692098092643	xgboost 1 45	xgboost	xgboost	45
#0000FF	0.464764691538649	0.652861035422343	xgboost 1 46	xgboost	xgboost	46
#0000FF	0.474884174591563	0.662125340599455	xgboost 1 47	xgboost	xgboost	47
#0000FF	0.484881736161912	0.668119891008174	xgboost 1 48	xgboost	xgboost	48
#0000FF	0.49487929773226	0.67574931880109	xgboost 1 49	xgboost	xgboost	49
#0000FF	0.504998780785174	0.685013623978202	xgboost 1 50	xgboost	xgboost	50
#0000FF	0.514996342355523	0.69591280653951	xgboost 1 51	xgboost	xgboost	51
#0000FF	0.524993903925872	0.709536784741145	xgboost 1 52	xgboost	xgboost	52
#0000FF	0.533162643257742	0.714986376021798	xgboost 1 53	xgboost	xgboost	53
#0000FF	0.544989027066569	0.720435967302452	xgboost 1 54	xgboost	xgboost	54
#0000FF	0.554986588636918	0.729700272479564	xgboost 1 55	xgboost	xgboost	55
#0000FF	0.564984150207267	0.740054495912807	xgboost 1 56	xgboost	xgboost	56
#0000FF	0.574981711777615	0.750408719346049	xgboost 1 57	xgboost	xgboost	57
#0000FF	0.584979273347964	0.759128065395095	xgboost 1 58	xgboost	xgboost	58
#0000FF	0.594976834918313	0.764032697547684	xgboost 1 59	xgboost	xgboost	59
#0000FF	0.604974396488661	0.770027247956403	xgboost 1 60	xgboost	xgboost	60
#0000FF	0.61497195805901	0.783106267029973	xgboost 1 61	xgboost	xgboost	61
#0000FF	0.624969519629359	0.787465940054496	xgboost 1 62	xgboost	xgboost	62
#0000FF	0.634967081199707	0.793460490463215	xgboost 1 63	xgboost	xgboost	63
#0000FF	0.644964642770056	0.804359673024523	xgboost 1 64	xgboost	xgboost	64
#0000FF	0.654962204340405	0.809809264305177	xgboost 1 65	xgboost	xgboost	65
#0000FF	0.664837844428188	0.819073569482289	xgboost 1 66	xgboost	xgboost	66
#0000FF	0.674835405998537	0.831062670299728	xgboost 1 67	xgboost	xgboost	67
#0000FF	0.684832967568886	0.839782016348774	xgboost 1 68	xgboost	xgboost	68
#0000FF	0.6949524506218	0.844141689373297	xgboost 1 69	xgboost	xgboost	69
#0000FF	0.704950012192148	0.849046321525886	xgboost 1 70	xgboost	xgboost	70
#0000FF	0.714947573762497	0.857220708446867	xgboost 1 71	xgboost	xgboost	71
#0000FF	0.724945135332846	0.863760217983651	xgboost 1 72	xgboost	xgboost	72
#0000FF	0.734942696903194	0.870844686648501	xgboost 1 73	xgboost	xgboost	73
#0000FF	0.744818336990978	0.878474114441417	xgboost 1 74	xgboost	xgboost	74
#0000FF	0.754937820043892	0.900817438692098	xgboost 1 75	xgboost	xgboost	75
#0000FF	0.764935381614241	0.907356948228883	xgboost 1 76	xgboost	xgboost	76
#0000FF	0.773104120946111	0.912261580381471	xgboost 1 77	xgboost	xgboost	77
#0000FF	0.784442818824677	0.924795640326975	xgboost 1 78	xgboost	xgboost	78
#0000FF	0.794928066325287	0.926975476839237	xgboost 1 79	xgboost	xgboost	79
#0000FF	0.804925627895635	0.93133514986376	xgboost 1 80	xgboost	xgboost	80
#0000FF	0.814923189465984	0.935694822888283	xgboost 1 81	xgboost	xgboost	81
#0000FF	0.824920751036333	0.940054495912807	xgboost 1 82	xgboost	xgboost	82
#0000FF	0.834918312606681	0.941689373297003	xgboost 1 83	xgboost	xgboost	83
#0000FF	0.84491587417703	0.944959128065395	xgboost 1 84	xgboost	xgboost	84
#0000FF	0.854913435747379	0.950408719346049	xgboost 1 85	xgboost	xgboost	85
#0000FF	0.864545232870032	0.959128065395095	xgboost 1 86	xgboost	xgboost	86
#0000FF	0.87454279444038	0.964577656675749	xgboost 1 87	xgboost	xgboost	87
#0000FF	0.884662277493294	0.968937329700272	xgboost 1 88	xgboost	xgboost	88
#0000FF	0.894903682028773	0.973297002724796	xgboost 1 89	xgboost	xgboost	89
#0000FF	0.904901243599122	0.977111716621253	xgboost 1 90	xgboost	xgboost	90
#0000FF	0.914898805169471	0.981471389645776	xgboost 1 91	xgboost	xgboost	91
#0000FF	0.92489636673982	0.983651226158038	xgboost 1 92	xgboost	xgboost	92
#0000FF	0.934893928310168	0.985286103542234	xgboost 1 93	xgboost	xgboost	93
#0000FF	0.944647646915386	0.986920980926431	xgboost 1 94	xgboost	xgboost	94
#0000FF	0.954889051450866	0.987465940054496	xgboost 1 95	xgboost	xgboost	95
#0000FF	0.964886613021214	0.989645776566757	xgboost 1 96	xgboost	xgboost	96
#0000FF	0.974884174591563	0.991280653950954	xgboost 1 97	xgboost	xgboost	97
#0000FF	0.984881736161912	0.993460490463215	xgboost 1 98	xgboost	xgboost	98
#0000FF	0.99487929773226	0.996730245231608	xgboost 1 99	xgboost	xgboost	99
#0000FF	1	1	xgboost 1 100	xgboost	xgboost	100
#FF0000	0	0	glmnet 2 0	glmnet	glmnet	0
#FF0000	0.0149689667761957	0.021978021978022	glmnet 2 1	glmnet	glmnet	1
#FF0000	0.0249482779603262	0.0538461538461539	glmnet 2 2	glmnet	glmnet	2
#FF0000	0.0349275891444566	0.0752747252747252	glmnet 2 3	glmnet	glmnet	3
#FF0000	0.0449069003285871	0.0928571428571429	glmnet 2 4	glmnet	glmnet	4
#FF0000	0.0548862115127175	0.112637362637363	glmnet 2 5	glmnet	glmnet	5
#FF0000	0.0649872216137276	0.138461538461538	glmnet 2 6	glmnet	glmnet	6
#FF0000	0.0749665327978581	0.159340659340659	glmnet 2 7	glmnet	glmnet	7
#FF0000	0.0849458439819886	0.178021978021978	glmnet 2 8	glmnet	glmnet	8
#FF0000	0.094925155166119	0.197802197802198	glmnet 2 9	glmnet	glmnet	9
#FF0000	0.104904466350249	0.220879120879121	glmnet 2 10	glmnet	glmnet	10
#FF0000	0.11488377753438	0.241758241758242	glmnet 2 11	glmnet	glmnet	11
#FF0000	0.12498478763539	0.265384615384615	glmnet 2 12	glmnet	glmnet	12
#FF0000	0.134964098819521	0.288461538461538	glmnet 2 13	glmnet	glmnet	13
#FF0000	0.144943410003651	0.312637362637363	glmnet 2 14	glmnet	glmnet	14
#FF0000	0.154922721187781	0.325824175824176	glmnet 2 15	glmnet	glmnet	15
#FF0000	0.164902032371912	0.342307692307692	glmnet 2 16	glmnet	glmnet	16
#FF0000	0.174881343556042	0.357142857142857	glmnet 2 17	glmnet	glmnet	17
#FF0000	0.184982353657052	0.371428571428571	glmnet 2 18	glmnet	glmnet	18
#FF0000	0.194961664841183	0.387362637362637	glmnet 2 19	glmnet	glmnet	19
#FF0000	0.204940976025313	0.402747252747253	glmnet 2 20	glmnet	glmnet	20
#FF0000	0.214920287209444	0.416483516483516	glmnet 2 21	glmnet	glmnet	21
#FF0000	0.224899598393574	0.425824175824176	glmnet 2 22	glmnet	glmnet	22
#FF0000	0.234878909577705	0.431868131868132	glmnet 2 23	glmnet	glmnet	23
#FF0000	0.244979919678715	0.446153846153846	glmnet 2 24	glmnet	glmnet	24
#FF0000	0.254959230862845	0.458241758241758	glmnet 2 25	glmnet	glmnet	25
#FF0000	0.264938542046976	0.465384615384615	glmnet 2 26	glmnet	glmnet	26
#FF0000	0.274917853231106	0.474725274725275	glmnet 2 27	glmnet	glmnet	27
#FF0000	0.284897164415237	0.485714285714286	glmnet 2 28	glmnet	glmnet	28
#FF0000	0.294998174516247	0.495054945054945	glmnet 2 29	glmnet	glmnet	29
#FF0000	0.304977485700377	0.503846153846154	glmnet 2 30	glmnet	glmnet	30
#FF0000	0.314956796884508	0.512087912087912	glmnet 2 31	glmnet	glmnet	31
#FF0000	0.324936108068638	0.52032967032967	glmnet 2 32	glmnet	glmnet	32
#FF0000	0.334915419252769	0.530769230769231	glmnet 2 33	glmnet	glmnet	33
#FF0000	0.344894730436899	0.537912087912088	glmnet 2 34	glmnet	glmnet	34
#FF0000	0.354995740537909	0.546153846153846	glmnet 2 35	glmnet	glmnet	35
#FF0000	0.36497505172204	0.557142857142857	glmnet 2 36	glmnet	glmnet	36
#FF0000	0.37495436290617	0.565934065934066	glmnet 2 37	glmnet	glmnet	37
#FF0000	0.384933674090301	0.576373626373626	glmnet 2 38	glmnet	glmnet	38
#FF0000	0.394912985274431	0.585714285714286	glmnet 2 39	glmnet	glmnet	39
#FF0000	0.404892296458562	0.595054945054945	glmnet 2 40	glmnet	glmnet	40
#FF0000	0.414993306559572	0.605494505494506	glmnet 2 41	glmnet	glmnet	41
#FF0000	0.424972617743702	0.619230769230769	glmnet 2 42	glmnet	glmnet	42
#FF0000	0.434951928927833	0.629120879120879	glmnet 2 43	glmnet	glmnet	43
#FF0000	0.444931240111963	0.642857142857143	glmnet 2 44	glmnet	glmnet	44
#FF0000	0.454910551296094	0.656593406593407	glmnet 2 45	glmnet	glmnet	45
#FF0000	0.464889862480224	0.663736263736264	glmnet 2 46	glmnet	glmnet	46
#FF0000	0.474990872581234	0.673076923076923	glmnet 2 47	glmnet	glmnet	47
#FF0000	0.484970183765365	0.684615384615385	glmnet 2 48	glmnet	glmnet	48
#FF0000	0.494949494949495	0.693406593406593	glmnet 2 49	glmnet	glmnet	49
#FF0000	0.504928806133625	0.706043956043956	glmnet 2 50	glmnet	glmnet	50
#FF0000	0.514908117317756	0.718681318681319	glmnet 2 51	glmnet	glmnet	51
#FF0000	0.524887428501886	0.726923076923077	glmnet 2 52	glmnet	glmnet	52
#FF0000	0.534988438602897	0.733516483516484	glmnet 2 53	glmnet	glmnet	53
#FF0000	0.544967749787027	0.740659340659341	glmnet 2 54	glmnet	glmnet	54
#FF0000	0.554947060971157	0.757692307692308	glmnet 2 55	glmnet	glmnet	55
#FF0000	0.564926372155288	0.765384615384615	glmnet 2 56	glmnet	glmnet	56
#FF0000	0.574905683339418	0.774725274725275	glmnet 2 57	glmnet	glmnet	57
#FF0000	0.584884994523549	0.77967032967033	glmnet 2 58	glmnet	glmnet	58
#FF0000	0.594986004624559	0.784615384615385	glmnet 2 59	glmnet	glmnet	59
#FF0000	0.604965315808689	0.796153846153846	glmnet 2 60	glmnet	glmnet	60
#FF0000	0.61494462699282	0.802747252747253	glmnet 2 61	glmnet	glmnet	61
#FF0000	0.62492393817695	0.807142857142857	glmnet 2 62	glmnet	glmnet	62
#FF0000	0.634903249361081	0.814835164835165	glmnet 2 63	glmnet	glmnet	63
#FF0000	0.644882560545211	0.825824175824176	glmnet 2 64	glmnet	glmnet	64
#FF0000	0.654983570646221	0.835164835164835	glmnet 2 65	glmnet	glmnet	65
#FF0000	0.664962881830352	0.845054945054945	glmnet 2 66	glmnet	glmnet	66
#FF0000	0.674942193014482	0.853296703296703	glmnet 2 67	glmnet	glmnet	67
#FF0000	0.684921504198613	0.862087912087912	glmnet 2 68	glmnet	glmnet	68
#FF0000	0.694900815382743	0.874175824175824	glmnet 2 69	glmnet	glmnet	69
#FF0000	0.704880126566874	0.882967032967033	glmnet 2 70	glmnet	glmnet	70
#FF0000	0.714981136667884	0.896153846153846	glmnet 2 71	glmnet	glmnet	71
#FF0000	0.724960447852014	0.902747252747253	glmnet 2 72	glmnet	glmnet	72
#FF0000	0.734939759036145	0.908241758241758	glmnet 2 73	glmnet	glmnet	73
#FF0000	0.744919070220275	0.915384615384615	glmnet 2 74	glmnet	glmnet	74
#FF0000	0.754898381404406	0.917582417582418	glmnet 2 75	glmnet	glmnet	75
#FF0000	0.764999391505416	0.923626373626374	glmnet 2 76	glmnet	glmnet	76
#FF0000	0.774978702689546	0.929120879120879	glmnet 2 77	glmnet	glmnet	77
#FF0000	0.784958013873677	0.933516483516484	glmnet 2 78	glmnet	glmnet	78
#FF0000	0.794937325057807	0.939010989010989	glmnet 2 79	glmnet	glmnet	79
#FF0000	0.804916636241937	0.942307692307692	glmnet 2 80	glmnet	glmnet	80
#FF0000	0.814895947426068	0.946153846153846	glmnet 2 81	glmnet	glmnet	81
#FF0000	0.824996957527078	0.949450549450549	glmnet 2 82	glmnet	glmnet	82
#FF0000	0.834976268711209	0.957142857142857	glmnet 2 83	glmnet	glmnet	83
#FF0000	0.844955579895339	0.959340659340659	glmnet 2 84	glmnet	glmnet	84
#FF0000	0.85493489107947	0.963186813186813	glmnet 2 85	glmnet	glmnet	85
#FF0000	0.8649142022636	0.968131868131868	glmnet 2 86	glmnet	glmnet	86
#FF0000	0.87489351344773	0.970879120879121	glmnet 2 87	glmnet	glmnet	87
#FF0000	0.88499452354874	0.971978021978022	glmnet 2 88	glmnet	glmnet	88
#FF0000	0.894973834732871	0.976923076923077	glmnet 2 89	glmnet	glmnet	89
#FF0000	0.904953145917001	0.981868131868132	glmnet 2 90	glmnet	glmnet	90
#FF0000	0.914932457101132	0.985714285714286	glmnet 2 91	glmnet	glmnet	91
#FF0000	0.924911768285262	0.98956043956044	glmnet 2 92	glmnet	glmnet	92
#FF0000	0.934891079469393	0.991758241758242	glmnet 2 93	glmnet	glmnet	93
#FF0000	0.944992089570403	0.992307692307692	glmnet 2 94	glmnet	glmnet	94
#FF0000	0.954971400754533	0.996703296703297	glmnet 2 95	glmnet	glmnet	95
#FF0000	0.964950711938664	0.997802197802198	glmnet 2 96	glmnet	glmnet	96
#FF0000	0.974930023122794	0.999450549450549	glmnet 2 97	glmnet	glmnet	97
#FF0000	0.984909334306925	1	glmnet 2 98	glmnet	glmnet	98
#FF0000	0.994888645491055	1	glmnet 2 99	glmnet	glmnet	99
#FF0000	1	1	glmnet 2 100	glmnet	glmnet	100
#000000	0	0	major.class 2 0	major.class	major.class	0
#000000	1	1	major.class 2 100	major.class	major.class	100
#0000FF	0	0	xgboost 2 0	xgboost	xgboost	0
#0000FF	0.0149689667761957	0.0181318681318682	xgboost 2 1	xgboost	xgboost	1
#0000FF	0.0249482779603262	0.0346153846153846	xgboost 2 2	xgboost	xgboost	2
#0000FF	0.0349275891444566	0.048901098901099	xgboost 2 3	xgboost	xgboost	3
#0000FF	0.0449069003285871	0.0615384615384615	xgboost 2 4	xgboost	xgboost	4
#0000FF	0.0548862115127175	0.0802197802197803	xgboost 2 5	xgboost	xgboost	5
#0000FF	0.0649872216137276	0.0994505494505494	xgboost 2 6	xgboost	xgboost	6
#0000FF	0.0749665327978581	0.112087912087912	xgboost 2 7	xgboost	xgboost	7
#0000FF	0.0849458439819886	0.128571428571429	xgboost 2 8	xgboost	xgboost	8
#0000FF	0.094925155166119	0.146153846153846	xgboost 2 9	xgboost	xgboost	9
#0000FF	0.104904466350249	0.164285714285714	xgboost 2 10	xgboost	xgboost	10
#0000FF	0.11488377753438	0.18021978021978	xgboost 2 11	xgboost	xgboost	11
#0000FF	0.12498478763539	0.192307692307692	xgboost 2 12	xgboost	xgboost	12
#0000FF	0.134964098819521	0.201098901098901	xgboost 2 13	xgboost	xgboost	13
#0000FF	0.144943410003651	0.20989010989011	xgboost 2 14	xgboost	xgboost	14
#0000FF	0.154922721187781	0.223626373626374	xgboost 2 15	xgboost	xgboost	15
#0000FF	0.164780333455032	0.233516483516484	xgboost 2 16	xgboost	xgboost	16
#0000FF	0.174881343556042	0.244505494505495	xgboost 2 17	xgboost	xgboost	17
#0000FF	0.184982353657052	0.257142857142857	xgboost 2 18	xgboost	xgboost	18
