linetype	fill	colour	xmin	xmax	ymin	ymax	key	showSelectedlegendlinetype	showSelectedlegendfill	showSelected.variable	showSelected.value	showSelected2	PANEL
1	#B3B3B3	#0000FF	2.5	3.5	3713	10036	xgboost 3 negative	error	negative	xgboost	76	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	202	xgboost 3 positive	error	positive	xgboost	77	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3632	10036	xgboost 3 negative	error	negative	xgboost	77	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	191	xgboost 3 positive	error	positive	xgboost	78	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3548	10036	xgboost 3 negative	error	negative	xgboost	78	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	181	xgboost 3 positive	error	positive	xgboost	79	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3465	10036	xgboost 3 negative	error	negative	xgboost	79	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	160	xgboost 3 positive	error	positive	xgboost	80	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3382	10036	xgboost 3 negative	error	negative	xgboost	80	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	149	xgboost 3 positive	error	positive	xgboost	81	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3301	10036	xgboost 3 negative	error	negative	xgboost	81	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	133	xgboost 3 positive	error	positive	xgboost	82	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3217	10036	xgboost 3 negative	error	negative	xgboost	82	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	120	xgboost 3 positive	error	positive	xgboost	83	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3134	10036	xgboost 3 negative	error	negative	xgboost	83	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	108	xgboost 3 positive	error	positive	xgboost	84	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3052	10036	xgboost 3 negative	error	negative	xgboost	84	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	101	xgboost 3 positive	error	positive	xgboost	85	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2969	10036	xgboost 3 negative	error	negative	xgboost	85	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	87	xgboost 3 positive	error	positive	xgboost	86	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2886	10036	xgboost 3 negative	error	negative	xgboost	86	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	80	xgboost 3 positive	error	positive	xgboost	87	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2804	10036	xgboost 3 negative	error	negative	xgboost	87	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	75	xgboost 3 positive	error	positive	xgboost	88	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2721	10036	xgboost 3 negative	error	negative	xgboost	88	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	66	xgboost 3 positive	error	positive	xgboost	89	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2638	10036	xgboost 3 negative	error	negative	xgboost	89	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	59	xgboost 3 positive	error	positive	xgboost	90	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2556	10036	xgboost 3 negative	error	negative	xgboost	90	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	52	xgboost 3 positive	error	positive	xgboost	91	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2474	10036	xgboost 3 negative	error	negative	xgboost	91	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	46	xgboost 3 positive	error	positive	xgboost	92	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2390	10036	xgboost 3 negative	error	negative	xgboost	92	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	38	xgboost 3 positive	error	positive	xgboost	93	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2308	10036	xgboost 3 negative	error	negative	xgboost	93	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	34	xgboost 3 positive	error	positive	xgboost	94	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2225	10036	xgboost 3 negative	error	negative	xgboost	94	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	27	xgboost 3 positive	error	positive	xgboost	95	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2142	10036	xgboost 3 negative	error	negative	xgboost	95	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	22	xgboost 3 positive	error	positive	xgboost	96	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2060	10036	xgboost 3 negative	error	negative	xgboost	96	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	18	xgboost 3 positive	error	positive	xgboost	97	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1978	10036	xgboost 3 negative	error	negative	xgboost	97	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	13	xgboost 3 positive	error	positive	xgboost	98	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1895	10036	xgboost 3 negative	error	negative	xgboost	98	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	12	xgboost 3 positive	error	positive	xgboost	99	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1812	10036	xgboost 3 negative	error	negative	xgboost	99	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	100	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1770	10036	xgboost 3 negative	error	negative	xgboost	100	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1869	xgboost 4 positive	error	positive	xgboost	0	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	10036	10036	xgboost 4 negative	error	negative	xgboost	0	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1842	xgboost 4 positive	error	positive	xgboost	1	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9914	10036	xgboost 4 negative	error	negative	xgboost	1	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1816	xgboost 4 positive	error	positive	xgboost	2	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9832	10036	xgboost 4 negative	error	negative	xgboost	2	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1798	xgboost 4 positive	error	positive	xgboost	3	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9751	10036	xgboost 4 negative	error	negative	xgboost	3	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1789	xgboost 4 positive	error	positive	xgboost	4	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9669	10036	xgboost 4 negative	error	negative	xgboost	4	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1778	xgboost 4 positive	error	positive	xgboost	5	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9587	10036	xgboost 4 negative	error	negative	xgboost	5	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1767	xgboost 4 positive	error	positive	xgboost	6	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9506	10036	xgboost 4 negative	error	negative	xgboost	6	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1753	xgboost 4 positive	error	positive	xgboost	7	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9424	10036	xgboost 4 negative	error	negative	xgboost	7	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1746	xgboost 4 positive	error	positive	xgboost	8	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9342	10036	xgboost 4 negative	error	negative	xgboost	8	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1720	xgboost 4 positive	error	positive	xgboost	9	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9261	10036	xgboost 4 negative	error	negative	xgboost	9	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1715	xgboost 4 positive	error	positive	xgboost	10	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9240	10036	xgboost 4 negative	error	negative	xgboost	10	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1702	xgboost 4 positive	error	positive	xgboost	11	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9097	10036	xgboost 4 negative	error	negative	xgboost	11	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1701	xgboost 4 positive	error	positive	xgboost	12	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9082	10036	xgboost 4 negative	error	negative	xgboost	12	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1699	xgboost 4 positive	error	positive	xgboost	24	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8049	10036	xgboost 4 negative	error	negative	xgboost	24	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1698	xgboost 4 positive	error	positive	xgboost	25	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7982	10036	xgboost 4 negative	error	negative	xgboost	25	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1682	xgboost 4 positive	error	positive	xgboost	34	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7225	10036	xgboost 4 negative	error	negative	xgboost	34	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1671	xgboost 4 positive	error	positive	xgboost	35	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7168	10036	xgboost 4 negative	error	negative	xgboost	35	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1671	xgboost 4 positive	error	positive	xgboost	38	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6928	10036	xgboost 4 negative	error	negative	xgboost	38	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1669	xgboost 4 positive	error	positive	xgboost	49	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5997	10036	xgboost 4 negative	error	negative	xgboost	49	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1626	xgboost 4 positive	error	positive	xgboost	50	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5912	10036	xgboost 4 negative	error	negative	xgboost	50	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1575	xgboost 4 positive	error	positive	xgboost	51	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5830	10036	xgboost 4 negative	error	negative	xgboost	51	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1517	xgboost 4 positive	error	positive	xgboost	52	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5749	10036	xgboost 4 negative	error	negative	xgboost	52	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1464	xgboost 4 positive	error	positive	xgboost	53	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5667	10036	xgboost 4 negative	error	negative	xgboost	53	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1420	xgboost 4 positive	error	positive	xgboost	54	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5585	10036	xgboost 4 negative	error	negative	xgboost	54	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1379	xgboost 4 positive	error	positive	xgboost	55	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5504	10036	xgboost 4 negative	error	negative	xgboost	55	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1333	xgboost 4 positive	error	positive	xgboost	56	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5422	10036	xgboost 4 negative	error	negative	xgboost	56	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1298	xgboost 4 positive	error	positive	xgboost	57	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5340	10036	xgboost 4 negative	error	negative	xgboost	57	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1256	xgboost 4 positive	error	positive	xgboost	58	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5259	10036	xgboost 4 negative	error	negative	xgboost	58	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1209	xgboost 4 positive	error	positive	xgboost	59	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5177	10036	xgboost 4 negative	error	negative	xgboost	59	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1161	xgboost 4 positive	error	positive	xgboost	60	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5095	10036	xgboost 4 negative	error	negative	xgboost	60	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1128	xgboost 4 positive	error	positive	xgboost	61	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5014	10036	xgboost 4 negative	error	negative	xgboost	61	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1086	xgboost 4 positive	error	positive	xgboost	62	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4932	10036	xgboost 4 negative	error	negative	xgboost	62	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1031	xgboost 4 positive	error	positive	xgboost	63	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4850	10036	xgboost 4 negative	error	negative	xgboost	63	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	993	xgboost 4 positive	error	positive	xgboost	64	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4769	10036	xgboost 4 negative	error	negative	xgboost	64	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	957	xgboost 4 positive	error	positive	xgboost	65	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4687	10036	xgboost 4 negative	error	negative	xgboost	65	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	920	xgboost 4 positive	error	positive	xgboost	66	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4605	10036	xgboost 4 negative	error	negative	xgboost	66	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	879	xgboost 4 positive	error	positive	xgboost	67	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4525	10036	xgboost 4 negative	error	negative	xgboost	67	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	832	xgboost 4 positive	error	positive	xgboost	68	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4444	10036	xgboost 4 negative	error	negative	xgboost	68	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	784	xgboost 4 positive	error	positive	xgboost	69	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4360	10036	xgboost 4 negative	error	negative	xgboost	69	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	743	xgboost 4 positive	error	positive	xgboost	70	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4279	10036	xgboost 4 negative	error	negative	xgboost	70	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	707	xgboost 4 positive	error	positive	xgboost	71	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4197	10036	xgboost 4 negative	error	negative	xgboost	71	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	662	xgboost 4 positive	error	positive	xgboost	72	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4115	10036	xgboost 4 negative	error	negative	xgboost	72	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	621	xgboost 4 positive	error	positive	xgboost	73	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4034	10036	xgboost 4 negative	error	negative	xgboost	73	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	580	xgboost 4 positive	error	positive	xgboost	74	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3952	10036	xgboost 4 negative	error	negative	xgboost	74	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	532	xgboost 4 positive	error	positive	xgboost	75	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3870	10036	xgboost 4 negative	error	negative	xgboost	75	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	509	xgboost 4 positive	error	positive	xgboost	76	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3789	10036	xgboost 4 negative	error	negative	xgboost	76	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	479	xgboost 4 positive	error	positive	xgboost	77	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3707	10036	xgboost 4 negative	error	negative	xgboost	77	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	454	xgboost 4 positive	error	positive	xgboost	78	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3625	10036	xgboost 4 negative	error	negative	xgboost	78	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	424	xgboost 4 positive	error	positive	xgboost	79	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3544	10036	xgboost 4 negative	error	negative	xgboost	79	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	402	xgboost 4 positive	error	positive	xgboost	80	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3462	10036	xgboost 4 negative	error	negative	xgboost	80	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	376	xgboost 4 positive	error	positive	xgboost	81	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3380	10036	xgboost 4 negative	error	negative	xgboost	81	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	330	xgboost 4 positive	error	positive	xgboost	82	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3299	10036	xgboost 4 negative	error	negative	xgboost	82	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	306	xgboost 4 positive	error	positive	xgboost	83	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3217	10036	xgboost 4 negative	error	negative	xgboost	83	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	277	xgboost 4 positive	error	positive	xgboost	84	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3140	10036	xgboost 4 negative	error	negative	xgboost	84	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	253	xgboost 4 positive	error	positive	xgboost	85	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3054	10036	xgboost 4 negative	error	negative	xgboost	85	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	238	xgboost 4 positive	error	positive	xgboost	86	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2972	10036	xgboost 4 negative	error	negative	xgboost	86	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	204	xgboost 4 positive	error	positive	xgboost	87	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2890	10036	xgboost 4 negative	error	negative	xgboost	87	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	178	xgboost 4 positive	error	positive	xgboost	88	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2809	10036	xgboost 4 negative	error	negative	xgboost	88	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	161	xgboost 4 positive	error	positive	xgboost	89	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2735	10036	xgboost 4 negative	error	negative	xgboost	89	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	139	xgboost 4 positive	error	positive	xgboost	90	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2645	10036	xgboost 4 negative	error	negative	xgboost	90	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	127	xgboost 4 positive	error	positive	xgboost	91	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2564	10036	xgboost 4 negative	error	negative	xgboost	91	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	116	xgboost 4 positive	error	positive	xgboost	92	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2482	10036	xgboost 4 negative	error	negative	xgboost	92	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	94	xgboost 4 positive	error	positive	xgboost	93	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2400	10036	xgboost 4 negative	error	negative	xgboost	93	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	80	xgboost 4 positive	error	positive	xgboost	94	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2319	10036	xgboost 4 negative	error	negative	xgboost	94	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	66	xgboost 4 positive	error	positive	xgboost	95	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2237	10036	xgboost 4 negative	error	negative	xgboost	95	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	53	xgboost 4 positive	error	positive	xgboost	96	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2155	10036	xgboost 4 negative	error	negative	xgboost	96	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	37	xgboost 4 positive	error	positive	xgboost	97	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2074	10036	xgboost 4 negative	error	negative	xgboost	97	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	24	xgboost 4 positive	error	positive	xgboost	98	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	1992	10036	xgboost 4 negative	error	negative	xgboost	98	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	6	xgboost 4 positive	error	positive	xgboost	99	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	1910	10036	xgboost 4 negative	error	negative	xgboost	99	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	100	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	1869	10036	xgboost 4 negative	error	negative	xgboost	100	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1814	xgboost 5 positive	error	positive	xgboost	0	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	10036	10036	xgboost 5 negative	error	negative	xgboost	0	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1785	xgboost 5 positive	error	positive	xgboost	1	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9913	10036	xgboost 5 negative	error	negative	xgboost	1	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1761	xgboost 5 positive	error	positive	xgboost	2	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9831	10036	xgboost 5 negative	error	negative	xgboost	2	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1738	xgboost 5 positive	error	positive	xgboost	3	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9749	10036	xgboost 5 negative	error	negative	xgboost	3	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1692	xgboost 5 positive	error	positive	xgboost	4	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9667	10036	xgboost 5 negative	error	negative	xgboost	4	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1654	xgboost 5 positive	error	positive	xgboost	5	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9584	10036	xgboost 5 negative	error	negative	xgboost	5	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1620	xgboost 5 positive	error	positive	xgboost	6	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9502	10036	xgboost 5 negative	error	negative	xgboost	6	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1573	xgboost 5 positive	error	positive	xgboost	7	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9420	10036	xgboost 5 negative	error	negative	xgboost	7	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1546	xgboost 5 positive	error	positive	xgboost	8	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9338	10036	xgboost 5 negative	error	negative	xgboost	8	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1512	xgboost 5 positive	error	positive	xgboost	9	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9255	10036	xgboost 5 negative	error	negative	xgboost	9	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1477	xgboost 5 positive	error	positive	xgboost	10	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9173	10036	xgboost 5 negative	error	negative	xgboost	10	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1458	xgboost 5 positive	error	positive	xgboost	11	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9091	10036	xgboost 5 negative	error	negative	xgboost	11	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1433	xgboost 5 positive	error	positive	xgboost	12	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	9009	10036	xgboost 5 negative	error	negative	xgboost	12	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1404	xgboost 5 positive	error	positive	xgboost	13	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8927	10036	xgboost 5 negative	error	negative	xgboost	13	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1387	xgboost 5 positive	error	positive	xgboost	14	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8844	10036	xgboost 5 negative	error	negative	xgboost	14	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1365	xgboost 5 positive	error	positive	xgboost	15	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8762	10036	xgboost 5 negative	error	negative	xgboost	15	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1347	xgboost 5 positive	error	positive	xgboost	16	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8680	10036	xgboost 5 negative	error	negative	xgboost	16	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1324	xgboost 5 positive	error	positive	xgboost	17	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8598	10036	xgboost 5 negative	error	negative	xgboost	17	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1312	xgboost 5 positive	error	positive	xgboost	18	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8515	10036	xgboost 5 negative	error	negative	xgboost	18	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1295	xgboost 5 positive	error	positive	xgboost	19	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8433	10036	xgboost 5 negative	error	negative	xgboost	19	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1277	xgboost 5 positive	error	positive	xgboost	20	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8351	10036	xgboost 5 negative	error	negative	xgboost	20	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1265	xgboost 5 positive	error	positive	xgboost	21	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8269	10036	xgboost 5 negative	error	negative	xgboost	21	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1258	xgboost 5 positive	error	positive	xgboost	22	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8187	10036	xgboost 5 negative	error	negative	xgboost	22	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1234	xgboost 5 positive	error	positive	xgboost	23	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8104	10036	xgboost 5 negative	error	negative	xgboost	23	xgboost	1
1	#4D4D4D	#0000FF	4.5	5.5	0	1212	xgboost 5 positive	error	positive	xgboost	24	xgboost	1
1	#B3B3B3	#0000FF	4.5	5.5	8022	10036	xgboost 5 negative	error	negative	xgboost	24	xgboost	1
